user_id,country,sex,height,weight,age,years_cl,date_first,date_last,grades_count,grades_first,grades_last,grades_max,grades_mean,year_first,year_last,bmi,grade_fra
48683,SWE,0,186,78,33.0,5,2013-04-13 22:00:00,2014-04-17 22:00:00,17,33,46,46,38,2013,2014,22.55,6a/+
48668,USA,0,185,68,31.0,5,2013-03-18 23:00:00,2013-04-17 22:00:00,4,36,40,40,38,2013,2013,19.87,6a/+
49102,USA,0,177,88,44.0,8,2013-04-27 22:00:00,2013-05-24 22:00:00,8,29,38,44,38,2013,2013,28.09,6a/+
47813,other,0,188,73,32.0,6,2013-08-08 22:00:00,2013-11-01 23:00:00,15,45,43,48,38,2013,2013,20.65,6a/+
47619,USA,1,157,53,29.0,5,2013-02-24 23:00:00,2013-02-24 23:00:00,1,38,38,38,38,2013,2013,21.5,6a/+
48131,ITA,0,170,68,41.0,5,2013-09-05 22:00:00,2016-10-16 22:00:00,31,33,38,44,38,2013,2016,23.53,6a/+
48143,ESP,0,179,73,28.0,4,2013-10-19 22:00:00,2015-10-30 23:00:00,22,40,40,44,38,2013,2015,22.78,6a/+
48907,ESP,0,173,58,34.0,6,2013-06-01 22:00:00,2013-06-01 22:00:00,3,36,36,42,38,2013,2013,19.38,6a/+
47690,RUS,0,186,68,23.0,5,2013-04-07 22:00:00,2014-06-20 22:00:00,27,31,51,53,38,2013,2014,19.66,6a/+
47612,DNK,0,179,78,40.0,7,2013-02-16 23:00:00,2016-09-22 22:00:00,49,35,36,49,38,2013,2016,24.34,6a/+
55804,USA,0,165,68,30.0,16,2014-10-23 22:00:00,2014-10-23 22:00:00,1,38,38,38,38,2014,2014,24.98,6a/+
56330,ESP,0,183,83,29.0,3,2014-07-26 22:00:00,2014-08-25 22:00:00,9,36,36,40,38,2014,2014,24.78,6a/+
56373,FRA,0,175,63,26.0,4,2014-08-22 22:00:00,2014-08-28 22:00:00,7,36,38,40,38,2014,2014,20.57,6a/+
55102,USA,0,179,83,25.0,5,2014-05-25 22:00:00,2014-05-27 22:00:00,5,33,36,46,38,2014,2014,25.9,6a/+
55052,RUS,0,172,73,30.0,4,2014-06-13 22:00:00,2014-06-14 22:00:00,3,36,40,40,38,2014,2014,24.68,6a/+
54698,SWE,1,186,78,34.0,18,2014-04-25 22:00:00,2014-12-18 23:00:00,23,30,36,49,38,2014,2014,22.55,6a/+
55764,DEU,0,182,78,30.0,9,2014-07-23 22:00:00,2014-07-23 22:00:00,4,49,29,49,38,2014,2014,23.55,6a/+
55419,ESP,0,177,68,44.0,3,2014-06-20 22:00:00,2017-09-10 22:00:00,318,33,29,49,38,2014,2017,21.71,6a/+
57573,POL,0,185,78,25.0,4,2014-11-09 23:00:00,2017-09-09 22:00:00,380,29,42,53,38,2014,2017,22.79,6a/+
57518,ESP,0,177,68,43.0,5,2014-11-27 23:00:00,2014-11-27 23:00:00,1,38,38,38,38,2014,2014,21.71,6a/+
60660,POL,0,179,88,37.0,3,2014-08-21 22:00:00,2017-08-07 22:00:00,65,35,38,46,38,2014,2017,27.46,6a/+
52792,ITA,0,187,88,24.0,7,2014-01-01 23:00:00,2014-01-01 23:00:00,22,33,38,49,38,2014,2014,25.17,6a/+
50596,ESP,0,179,68,42.0,5,2014-03-29 23:00:00,2017-08-05 22:00:00,46,36,42,49,38,2014,2017,21.22,6a/+
45038,POL,0,180,73,28.0,6,2014-05-04 22:00:00,2017-06-12 22:00:00,102,42,33,49,38,2014,2017,22.53,6a/+
52240,AUS,1,167,58,29.0,4,2014-06-07 22:00:00,2017-03-17 23:00:00,45,33,53,53,38,2014,2017,20.8,6a/+
48656,ESP,0,175,73,33.0,6,2014-03-07 23:00:00,2017-08-18 22:00:00,78,35,44,44,38,2014,2017,23.84,6a/+
54238,AUT,0,183,83,26.0,4,2014-03-13 23:00:00,2015-10-10 22:00:00,26,46,29,46,38,2014,2015,24.78,6a/+
53609,SVN,0,181,73,32.0,4,2014-03-07 23:00:00,2014-03-14 23:00:00,2,38,38,38,38,2014,2014,22.28,6a/+
53839,ESP,0,175,53,31.0,6,2014-03-20 23:00:00,2014-03-23 23:00:00,4,38,39,39,38,2014,2014,17.31,6a/+
53783,RUS,0,170,58,19.0,4,2014-03-15 23:00:00,2014-05-08 22:00:00,11,36,42,42,38,2014,2014,20.07,6a/+
50279,POL,0,170,73,32.0,12,2015-06-29 22:00:00,2017-04-09 22:00:00,10,40,42,42,38,2015,2017,25.26,6a/+
60443,AUT,0,182,83,53.0,28,2015-07-30 22:00:00,2015-07-30 22:00:00,1,38,38,38,38,2015,2015,25.06,6a/+
59698,POL,0,174,68,30.0,2,2015-05-02 22:00:00,2017-05-13 22:00:00,185,39,43,49,38,2015,2017,22.46,6a/+
60100,RUS,0,185,78,36.0,2,2015-07-06 22:00:00,2017-05-01 22:00:00,23,32,38,42,38,2015,2017,22.79,6a/+
60282,ITA,0,179,73,34.0,5,2015-07-17 22:00:00,2016-01-01 23:00:00,16,36,36,46,38,2015,2016,22.78,6a/+
60229,ZAF,0,177,83,29.0,2,2015-05-23 22:00:00,2017-08-12 22:00:00,34,36,49,49,38,2015,2017,26.49,6a/+
61524,ESP,1,167,53,28.0,2,2015-11-23 23:00:00,2017-04-28 22:00:00,24,33,38,44,38,2015,2017,19.0,6a/+
61459,AUT,1,164,63,28.0,2,2015-11-19 23:00:00,2016-05-04 22:00:00,5,40,38,40,38,2015,2016,23.42,6a/+
60817,AUT,0,183,78,29.0,3,2015-09-27 22:00:00,2015-09-27 22:00:00,1,38,38,38,38,2015,2015,23.29,6a/+
60998,DEU,1,163,58,50.0,12,2015-10-03 22:00:00,2015-10-08 22:00:00,8,38,40,42,38,2015,2015,21.83,6a/+
61185,ITA,0,175,68,23.0,2,2015-09-05 22:00:00,2017-08-27 22:00:00,16,36,44,51,38,2015,2017,22.2,6a/+
61017,BRA,0,150,43,14.0,2,2015-10-07 22:00:00,2015-12-12 23:00:00,19,42,40,44,38,2015,2015,19.11,6a/+
61108,ITA,0,140,40,12.0,3,2015-10-17 22:00:00,2016-05-27 22:00:00,6,36,40,42,38,2015,2016,20.41,6a/+
35182,HRV,0,190,88,34.0,7,2015-05-06 22:00:00,2017-07-31 22:00:00,96,33,46,53,38,2015,2017,24.38,6a/+
57873,RUS,0,184,83,21.0,2,2015-02-04 23:00:00,2015-09-26 22:00:00,31,36,38,46,38,2015,2015,24.52,6a/+
58340,FRA,1,160,63,30.0,9,2015-02-18 23:00:00,2016-01-01 23:00:00,32,51,44,51,38,2015,2016,24.61,6a/+
57381,POL,0,190,40,31.0,7,2015-04-17 22:00:00,2017-08-28 22:00:00,157,38,33,46,38,2015,2017,11.08,6a/+
40983,ESP,0,187,83,25.0,6,2015-05-11 22:00:00,2017-08-05 22:00:00,69,38,40,50,38,2015,2017,23.74,6a/+
57036,SWE,1,157,53,28.0,3,2015-04-05 22:00:00,2015-06-16 22:00:00,9,42,38,44,38,2015,2015,21.5,6a/+
58335,POL,0,181,78,34.0,4,2015-03-17 23:00:00,2017-08-14 22:00:00,133,40,38,49,38,2015,2017,23.81,6a/+
59170,NOR,0,180,78,27.0,3,2015-04-10 22:00:00,2015-09-23 22:00:00,8,37,38,42,38,2015,2015,24.07,6a/+
58956,BEL,0,187,78,25.0,5,2015-04-07 22:00:00,2015-04-07 22:00:00,8,36,40,40,38,2015,2015,22.31,6a/+
63887,POL,0,185,73,29.0,2,2016-09-11 22:00:00,2016-09-11 22:00:00,9,44,31,44,38,2016,2016,21.33,6a/+
64451,other,0,180,83,29.0,1,2016-12-05 23:00:00,2017-04-17 22:00:00,8,38,42,42,38,2016,2017,25.62,6a/+
64373,AUT,0,179,83,30.0,12,2016-10-31 23:00:00,2016-10-31 23:00:00,1,38,38,38,38,2016,2016,25.9,6a/+
31627,NOR,0,170,73,47.0,16,2016-08-03 22:00:00,2016-06-21 22:00:00,2,38,38,38,38,2016,2016,25.26,6a/+
60739,ESP,0,185,78,32.0,3,2016-03-30 22:00:00,2017-06-10 22:00:00,95,44,44,51,38,2016,2017,22.79,6a/+
62113,ESP,0,163,63,24.0,2,2016-03-07 23:00:00,2017-06-05 22:00:00,66,38,44,51,38,2016,2017,23.71,6a/+
63028,ESP,0,171,68,26.0,1,2016-05-13 22:00:00,2016-11-28 23:00:00,29,43,38,44,38,2016,2016,23.26,6a/+
61893,ZAF,0,179,88,31.0,3,2016-01-10 23:00:00,2017-03-31 22:00:00,83,40,36,46,38,2016,2017,27.46,6a/+
59357,ESP,0,173,68,41.0,5,2016-07-03 22:00:00,2017-09-09 22:00:00,81,46,40,46,38,2016,2017,22.72,6a/+
66018,FRA,0,180,68,25.0,1,2017-06-03 22:00:00,2017-06-03 22:00:00,2,36,40,40,38,2017,2017,20.99,6a/+
65874,NOR,1,172,63,29.0,2,2017-05-08 22:00:00,2017-05-20 22:00:00,12,38,40,40,38,2017,2017,21.3,6a/+
65855,other,0,180,68,28.0,1,2017-05-04 22:00:00,2017-05-04 22:00:00,4,40,36,40,38,2017,2017,20.99,6a/+
65863,POL,0,182,73,28.0,2,2017-06-27 22:00:00,2017-08-27 22:00:00,26,44,42,44,38,2017,2017,22.04,6a/+
66250,POL,0,180,73,51.0,27,2017-04-28 22:00:00,2017-09-08 22:00:00,184,29,29,49,38,2017,2017,22.53,6a/+
66346,SVN,0,185,78,25.0,5,2017-07-17 22:00:00,2017-07-17 22:00:00,3,38,33,42,38,2017,2017,22.79,6a/+
66924,BRA,0,178,73,32.0,1,2017-04-29 22:00:00,2017-07-17 22:00:00,3,40,33,40,38,2017,2017,23.04,6a/+
60803,BRA,0,185,78,30.0,5,2017-02-22 23:00:00,2017-02-22 23:00:00,2,42,33,42,38,2017,2017,22.79,6a/+
64970,ESP,0,183,83,27.0,2,2017-04-11 22:00:00,2017-08-17 22:00:00,25,36,42,44,38,2017,2017,24.78,6a/+
63133,RUS,1,162,53,37.0,2,2017-01-12 23:00:00,2017-05-06 22:00:00,36,33,38,46,38,2017,2017,20.2,6a/+
55988,POL,0,165,53,31.0,3,2017-06-09 22:00:00,2017-07-01 22:00:00,6,40,36,41,38,2017,2017,19.47,6a/+
65467,POL,0,182,73,32.0,3,2017-03-31 22:00:00,2017-08-11 22:00:00,33,42,36,51,38,2017,2017,22.04,6a/+
65486,POL,0,184,78,26.0,5,2017-04-01 22:00:00,2017-08-12 22:00:00,316,55,46,55,38,2017,2017,23.04,6a/+
65217,DEU,0,169,58,27.0,2,2017-02-26 23:00:00,2017-09-09 22:00:00,119,31,42,51,38,2017,2017,20.31,6a/+
65335,other,0,184,63,19.0,1,2017-07-08 22:00:00,2017-07-29 22:00:00,6,33,35,44,38,2017,2017,18.61,6a/+
18083,ZAF,1,168,58,43.0,23,1995-08-12 22:00:00,2015-09-12 22:00:00,37,49,49,62,52,1995,2015,20.55,7a+/7b
23766,ESP,0,174,73,39.0,26,1997-11-20 23:00:00,2014-11-01 23:00:00,232,62,62,68,52,1997,2014,24.11,7a+/7b
714,ITA,0,173,63,41.0,17,1998-07-20 22:00:00,2005-12-11 23:00:00,60,49,55,62,52,1998,2005,21.05,7a+/7b
16,NOR,0,177,68,44.0,21,1998-02-27 23:00:00,2010-05-13 22:00:00,5,53,49,53,52,1998,2010,21.71,7a+/7b
459,NLD,0,180,73,44.0,21,1999-08-31 22:00:00,2011-07-24 22:00:00,176,49,49,62,52,1999,2011,22.53,7a+/7b
2639,NLD,0,184,73,47.0,28,1999-07-07 22:00:00,2017-04-28 22:00:00,303,57,55,64,52,1999,2017,21.56,7a+/7b
240,FRA,0,173,63,51.0,26,1999-12-28 23:00:00,2012-04-26 22:00:00,232,51,49,62,52,1999,2012,21.05,7a+/7b
576,CAN,0,167,58,35.0,20,2000-09-22 22:00:00,2002-03-19 23:00:00,8,51,49,59,52,2000,2002,20.8,7a+/7b
1726,FRA,0,172,63,31.0,19,2001-09-08 22:00:00,2002-12-30 23:00:00,15,49,55,57,52,2001,2002,21.3,7a+/7b
3249,ITA,0,172,68,52.0,20,2001-11-30 23:00:00,2007-05-13 22:00:00,55,53,57,64,52,2001,2007,22.99,7a+/7b
3310,BRA,0,182,63,38.0,16,2001-06-30 22:00:00,2014-04-20 22:00:00,111,44,42,64,52,2001,2014,19.02,7a+/7b
129,SWE,0,180,73,40.0,17,2001-08-31 22:00:00,2011-10-01 22:00:00,192,51,46,62,52,2001,2011,22.53,7a+/7b
2315,CHE,1,168,53,41.0,18,2001-06-30 22:00:00,2003-05-24 22:00:00,27,49,59,59,52,2001,2003,18.78,7a+/7b
2458,DEU,0,191,78,43.0,27,2001-07-31 22:00:00,2008-07-31 22:00:00,113,55,49,64,52,2001,2008,21.38,7a+/7b
2656,ITA,0,175,63,65.0,22,2001-10-10 22:00:00,2004-09-04 22:00:00,109,55,53,62,52,2001,2004,20.57,7a+/7b
2034,USA,0,172,78,40.0,22,2001-08-31 22:00:00,2017-09-02 22:00:00,922,59,46,68,52,2001,2017,26.37,7a+/7b
1099,BEL,0,169,63,52.0,26,2001-07-19 22:00:00,2004-08-31 22:00:00,77,55,49,62,52,2001,2004,22.06,7a+/7b
676,USA,0,182,83,34.0,20,2001-11-10 23:00:00,2015-10-04 22:00:00,33,44,44,64,52,2001,2015,25.06,7a+/7b
722,ZAF,0,186,73,37.0,20,2001-04-12 22:00:00,2010-02-12 23:00:00,53,57,49,66,52,2001,2010,21.1,7a+/7b
1458,ESP,0,181,78,41.0,26,2001-09-04 22:00:00,2016-12-16 23:00:00,258,62,59,64,52,2001,2016,23.81,7a+/7b
963,SVN,0,172,73,37.0,17,2001-09-18 22:00:00,2012-05-11 22:00:00,12,55,51,55,52,2001,2012,24.68,7a+/7b
1380,GBR,0,173,63,40.0,21,2001-05-18 22:00:00,2002-03-25 23:00:00,18,57,53,62,52,2001,2002,21.05,7a+/7b
350,CAN,0,173,63,44.0,24,2002-08-31 22:00:00,2008-06-23 22:00:00,13,51,62,62,52,2002,2008,21.05,7a+/7b
2953,CAN,0,176,63,39.0,17,2002-10-11 22:00:00,2009-05-24 22:00:00,93,51,61,62,52,2002,2009,20.34,7a+/7b
2948,GBR,0,190,83,40.0,25,2002-09-11 22:00:00,2003-04-20 22:00:00,3,55,55,55,52,2002,2003,22.99,7a+/7b
3150,ESP,0,172,68,47.0,22,2002-07-13 22:00:00,2017-04-28 22:00:00,338,57,49,62,52,2002,2017,22.99,7a+/7b
3122,ESP,0,183,73,41.0,17,2002-07-16 22:00:00,2009-10-17 22:00:00,90,55,51,57,52,2002,2009,21.8,7a+/7b
4797,BRA,0,176,73,50.0,23,2002-11-08 23:00:00,2013-02-25 23:00:00,252,57,53,64,52,2002,2013,23.57,7a+/7b
4532,DEU,0,179,73,50.0,17,2002-09-30 22:00:00,2017-05-26 22:00:00,101,55,51,62,52,2002,2017,22.78,7a+/7b
5079,ESP,0,185,78,37.0,17,2001-12-31 23:00:00,2012-09-29 22:00:00,61,49,59,64,52,2002,2012,22.79,7a+/7b
13480,NLD,0,188,78,46.0,27,2002-07-12 22:00:00,2009-10-17 22:00:00,58,59,59,59,52,2002,2009,22.07,7a+/7b
13274,NLD,0,173,63,44.0,27,2002-07-09 22:00:00,2014-04-28 22:00:00,79,49,49,62,52,2002,2014,21.05,7a+/7b
3630,CHE,0,180,73,42.0,18,2002-10-28 23:00:00,2017-03-12 23:00:00,63,59,52,62,52,2002,2017,22.53,7a+/7b
6703,ITA,0,170,58,32.0,17,2002-07-18 22:00:00,2009-06-01 22:00:00,15,49,49,58,52,2002,2009,20.07,7a+/7b
6294,POL,0,185,93,40.0,21,2002-08-31 22:00:00,2009-07-13 22:00:00,16,53,42,62,52,2002,2009,27.17,7a+/7b
1522,USA,0,158,93,47.0,24,2002-04-30 22:00:00,2014-10-17 22:00:00,127,51,46,62,52,2002,2014,37.25,7a+/7b
2214,BRA,1,161,53,34.0,18,2002-07-08 22:00:00,2003-01-04 23:00:00,2,49,55,55,52,2002,2003,20.45,7a+/7b
2210,ITA,0,170,63,45.0,19,2002-03-31 22:00:00,2016-12-11 23:00:00,135,53,49,64,52,2002,2016,21.8,7a+/7b
2352,CAN,0,178,78,44.0,28,2002-05-31 22:00:00,2004-04-07 22:00:00,6,51,51,53,52,2002,2004,24.62,7a+/7b
8819,PRT,0,172,63,36.0,18,2002-08-31 22:00:00,2008-04-05 22:00:00,41,57,57,59,52,2002,2008,21.3,7a+/7b
8915,BEL,0,185,78,43.0,27,2002-09-25 22:00:00,2016-08-25 22:00:00,134,55,52,66,52,2002,2016,22.79,7a+/7b
11232,HRV,0,178,68,41.0,18,2002-12-26 23:00:00,2005-11-30 23:00:00,2,49,55,55,52,2002,2005,21.46,7a+/7b
2776,NOR,0,187,93,44.0,27,2002-05-31 22:00:00,2016-05-21 22:00:00,51,55,46,57,52,2002,2016,26.59,7a+/7b
5248,other,0,177,68,39.0,17,2003-11-11 23:00:00,2003-03-16 23:00:00,46,57,49,59,52,2003,2003,21.71,7a+/7b
8928,NLD,1,162,53,35.0,17,2003-07-31 22:00:00,2015-09-28 22:00:00,241,51,59,62,52,2003,2015,20.2,7a+/7b
5159,ITA,0,174,63,38.0,15,2003-11-11 23:00:00,2017-08-30 22:00:00,485,44,48,66,52,2003,2017,20.81,7a+/7b
6520,ITA,0,188,73,47.0,25,2003-10-16 22:00:00,2016-09-03 22:00:00,328,51,50,64,52,2003,2016,20.65,7a+/7b
6313,POL,0,184,73,40.0,15,2003-07-14 22:00:00,2014-03-02 23:00:00,267,51,51,68,52,2003,2014,21.56,7a+/7b
8497,ESP,0,174,58,28.0,16,2003-03-01 23:00:00,2005-12-31 23:00:00,13,46,55,59,52,2003,2006,19.16,7a+/7b
7385,AUS,0,180,63,28.0,21,2003-07-05 22:00:00,2005-01-20 23:00:00,9,51,57,57,52,2003,2005,19.44,7a+/7b
5446,ESP,0,180,68,43.0,17,2003-08-29 22:00:00,2015-01-03 23:00:00,60,55,55,62,52,2003,2015,20.99,7a+/7b
5917,SWE,0,175,68,30.0,16,2003-05-14 22:00:00,2011-11-23 23:00:00,136,40,61,66,52,2003,2011,22.2,7a+/7b
5767,other,0,171,63,44.0,23,2003-06-04 22:00:00,2017-02-22 23:00:00,159,51,53,64,52,2003,2017,21.55,7a+/7b
7972,ESP,0,191,88,37.0,17,2003-08-31 22:00:00,2016-12-12 23:00:00,421,53,58,66,52,2003,2016,24.12,7a+/7b
4169,CAN,0,186,73,45.0,19,2003-06-08 22:00:00,2004-04-30 22:00:00,16,53,49,55,52,2003,2004,21.1,7a+/7b
2632,DNK,0,185,68,45.0,17,2003-06-14 22:00:00,2003-08-15 22:00:00,11,53,51,55,52,2003,2003,19.87,7a+/7b
4359,CAN,0,163,63,30.0,16,2003-01-01 23:00:00,2003-05-25 22:00:00,7,51,51,53,52,2003,2003,23.71,7a+/7b
3895,SWE,0,180,68,34.0,16,2003-05-09 22:00:00,2013-03-25 23:00:00,122,36,51,62,52,2003,2013,20.99,7a+/7b
4602,ESP,0,170,63,35.0,15,2003-07-14 22:00:00,2007-09-20 22:00:00,99,44,55,62,52,2003,2007,21.8,7a+/7b
1366,DEU,0,175,68,39.0,21,2003-09-02 22:00:00,2006-04-18 22:00:00,9,57,52,57,52,2003,2006,22.2,7a+/7b
4826,CHE,0,188,78,43.0,25,2003-10-01 22:00:00,2017-09-07 22:00:00,514,49,49,62,52,2003,2017,22.07,7a+/7b
4787,POL,0,174,68,37.0,19,2003-08-28 22:00:00,2012-05-29 22:00:00,184,53,49,62,52,2003,2012,22.46,7a+/7b
4472,USA,1,150,48,27.0,21,2003-07-23 22:00:00,2009-05-15 22:00:00,35,57,59,66,52,2003,2009,21.33,7a+/7b
12548,other,1,169,58,41.0,15,2004-07-16 22:00:00,2017-09-09 22:00:00,206,49,53,58,52,2004,2017,20.31,7a+/7b
7256,POL,0,177,68,43.0,18,2004-05-24 22:00:00,2017-08-18 22:00:00,408,59,46,64,52,2004,2017,21.71,7a+/7b
7181,ZAF,0,180,73,40.0,19,2004-10-29 22:00:00,2008-04-30 22:00:00,86,42,57,59,52,2004,2008,22.53,7a+/7b
7429,ESP,0,164,63,40.0,25,2004-10-03 22:00:00,2017-08-25 22:00:00,472,53,51,64,52,2004,2017,23.42,7a+/7b
7344,USA,1,167,48,46.0,20,2004-05-31 22:00:00,2004-07-31 22:00:00,3,53,44,57,52,2004,2004,17.21,7a+/7b
8603,POL,0,178,63,38.0,17,2004-08-10 22:00:00,2017-08-18 22:00:00,171,49,51,64,52,2004,2017,19.88,7a+/7b
9738,SVN,0,178,63,31.0,17,2004-07-20 22:00:00,2005-10-31 23:00:00,7,51,53,53,52,2004,2005,19.88,7a+/7b
9366,NLD,0,174,63,37.0,21,2004-09-11 22:00:00,2017-08-11 22:00:00,190,49,51,62,52,2004,2017,20.81,7a+/7b
7904,NOR,0,181,73,39.0,19,2004-08-14 22:00:00,2006-09-07 22:00:00,13,53,44,57,52,2004,2006,22.28,7a+/7b
2274,USA,0,184,63,32.0,16,2004-07-19 22:00:00,2004-07-25 22:00:00,2,53,51,53,52,2004,2004,18.61,7a+/7b
45197,NLD,0,185,78,42.0,27,2004-05-22 22:00:00,2017-03-11 23:00:00,114,62,49,62,52,2004,2017,22.79,7a+/7b
6052,SWE,0,179,73,37.0,20,2004-04-21 22:00:00,2010-04-17 22:00:00,66,55,53,61,52,2004,2010,22.78,7a+/7b
6286,AUS,0,169,58,38.0,15,2004-06-05 22:00:00,2004-09-17 22:00:00,10,53,53,55,52,2004,2004,20.31,7a+/7b
5122,AUS,0,182,68,42.0,20,2004-11-13 23:00:00,2004-12-03 23:00:00,5,53,49,53,52,2004,2004,20.53,7a+/7b
5747,ITA,0,176,63,34.0,14,2004-02-29 23:00:00,2010-11-26 23:00:00,103,55,59,64,52,2004,2010,20.34,7a+/7b
6801,USA,0,180,68,34.0,14,2004-03-25 23:00:00,2007-01-09 23:00:00,29,51,51,57,52,2004,2007,20.99,7a+/7b
6846,POL,0,169,58,37.0,20,2004-07-31 22:00:00,2007-08-15 22:00:00,41,51,57,62,52,2004,2007,20.31,7a+/7b
4772,NLD,0,178,63,36.0,16,2004-07-12 22:00:00,2011-09-08 22:00:00,46,49,49,57,52,2004,2011,19.88,7a+/7b
6576,other,0,173,58,38.0,18,2004-09-30 22:00:00,2011-04-30 22:00:00,26,51,62,62,52,2004,2011,19.38,7a+/7b
6759,NLD,1,171,58,30.0,19,2004-08-10 22:00:00,2009-08-23 22:00:00,135,55,44,62,52,2004,2009,19.84,7a+/7b
6465,other,0,188,73,33.0,14,2004-06-19 22:00:00,2016-12-31 23:00:00,216,51,46,68,52,2004,2017,20.65,7a+/7b
6956,other,0,172,63,42.0,24,2004-06-08 22:00:00,2006-01-16 23:00:00,23,53,53,59,52,2004,2006,21.3,7a+/7b
4849,NLD,0,183,83,31.0,21,2004-06-30 22:00:00,2009-07-28 22:00:00,33,53,57,62,52,2004,2009,24.78,7a+/7b
10438,ITA,0,180,68,37.0,18,2005-07-23 22:00:00,2017-07-22 22:00:00,385,49,59,64,52,2005,2017,20.99,7a+/7b
17840,SVN,0,190,78,33.0,16,2005-06-14 22:00:00,2008-03-02 23:00:00,7,53,53,55,52,2005,2008,21.61,7a+/7b
10365,ITA,0,174,58,38.0,22,2005-09-16 22:00:00,2009-08-10 22:00:00,65,55,53,62,52,2005,2009,19.16,7a+/7b
10238,CZE,1,155,48,25.0,21,2005-08-12 22:00:00,2015-09-26 22:00:00,58,55,59,61,52,2005,2015,19.98,7a+/7b
9829,DNK,0,179,73,38.0,24,2005-08-30 22:00:00,2013-03-26 23:00:00,113,49,49,61,52,2005,2013,22.78,7a+/7b
9866,BRA,0,173,63,39.0,15,2005-02-05 23:00:00,2017-02-28 23:00:00,98,53,57,62,52,2005,2017,21.05,7a+/7b
10079,ITA,0,174,58,44.0,17,2005-08-17 22:00:00,2008-03-15 23:00:00,53,53,51,58,52,2005,2008,19.16,7a+/7b
10014,DNK,0,182,78,41.0,18,2004-12-31 23:00:00,2007-03-24 23:00:00,46,49,53,62,52,2005,2007,23.55,7a+/7b
9702,other,0,170,63,31.0,17,2005-08-14 22:00:00,2006-05-26 22:00:00,77,55,59,62,52,2005,2006,21.8,7a+/7b
15656,ESP,0,177,63,37.0,19,2005-08-12 22:00:00,2008-09-23 22:00:00,25,59,55,59,52,2005,2008,20.11,7a+/7b
11731,FRA,0,178,78,29.0,17,2005-05-31 22:00:00,2007-09-03 22:00:00,21,53,53,57,52,2005,2007,24.62,7a+/7b
13139,NOR,0,172,63,40.0,15,2005-07-05 22:00:00,2010-03-07 23:00:00,57,53,42,62,52,2005,2010,21.3,7a+/7b
12623,other,0,174,63,36.0,16,2005-03-31 22:00:00,2017-07-12 22:00:00,186,49,49,62,52,2005,2017,20.81,7a+/7b
12638,CAN,1,160,43,34.0,17,2005-11-08 23:00:00,2011-10-31 23:00:00,131,46,53,62,52,2005,2011,16.8,7a+/7b
12768,other,0,179,68,29.0,15,2005-03-24 23:00:00,2017-06-10 22:00:00,116,36,64,64,52,2005,2017,21.22,7a+/7b
10739,SWE,0,182,73,32.0,21,2005-07-26 22:00:00,2007-05-01 22:00:00,55,49,53,57,52,2005,2007,22.04,7a+/7b
8233,SWE,0,180,68,33.0,16,2005-01-03 23:00:00,2010-03-04 23:00:00,54,53,57,62,52,2005,2010,20.99,7a+/7b
7595,CAN,0,183,83,40.0,17,2005-05-20 22:00:00,2012-07-07 22:00:00,6,53,51,53,52,2005,2012,24.78,7a+/7b
7620,AUS,0,175,63,27.0,19,2005-09-30 22:00:00,2006-08-30 22:00:00,9,57,51,57,52,2005,2006,20.57,7a+/7b
7090,NOR,0,183,68,36.0,19,2005-09-09 22:00:00,2009-05-17 22:00:00,25,51,57,59,52,2005,2009,20.31,7a+/7b
8124,NOR,0,180,73,39.0,19,2005-04-01 22:00:00,2014-05-26 22:00:00,19,53,44,55,52,2005,2014,22.53,7a+/7b
8070,USA,0,176,68,29.0,12,2005-04-09 22:00:00,2013-11-04 23:00:00,144,31,59,66,52,2005,2013,21.95,7a+/7b
7806,ZAF,1,163,58,37.0,22,2004-12-31 23:00:00,2005-03-09 23:00:00,7,53,53,55,52,2005,2005,21.83,7a+/7b
9376,NLD,1,165,53,28.0,18,2005-10-24 22:00:00,2006-08-27 22:00:00,15,49,49,57,52,2005,2006,19.47,7a+/7b
9550,SVN,0,189,78,36.0,15,2005-07-27 22:00:00,2011-12-03 23:00:00,359,50,55,66,52,2005,2011,21.84,7a+/7b
14626,ESP,0,172,58,29.0,12,2006-11-28 23:00:00,2010-09-11 22:00:00,162,44,55,62,52,2006,2010,19.61,7a+/7b
26639,other,0,189,63,28.0,21,2006-05-09 22:00:00,2009-07-16 22:00:00,101,57,66,70,52,2006,2009,17.64,7a+/7b
19606,SVN,0,180,63,26.0,17,2006-02-27 23:00:00,2010-04-08 22:00:00,43,53,44,62,52,2006,2010,19.44,7a+/7b
14502,SVN,0,173,68,25.0,15,2006-12-09 23:00:00,2015-12-26 23:00:00,879,61,66,72,52,2006,2015,22.72,7a+/7b
13609,ZAF,1,173,63,41.0,20,2006-08-21 22:00:00,2014-10-25 22:00:00,96,59,55,62,52,2006,2014,21.05,7a+/7b
13614,other,0,176,63,36.0,13,2006-08-19 22:00:00,2010-05-22 22:00:00,55,57,55,64,52,2006,2010,20.34,7a+/7b
13903,other,0,178,83,37.0,23,2006-05-26 22:00:00,2008-09-25 22:00:00,39,49,55,59,52,2006,2008,26.2,7a+/7b
5846,ESP,0,162,58,40.0,19,2006-02-18 23:00:00,2014-01-26 23:00:00,415,49,49,59,52,2006,2014,22.1,7a+/7b
16327,NOR,0,179,68,42.0,22,2006-12-16 23:00:00,2013-10-09 22:00:00,34,51,40,59,52,2006,2013,21.22,7a+/7b
